season,episode,youtube_id,airdate,hosts,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,author,popcorn,oscar_pick
3,9,sPIniCEtY9U,8/28/2013,Ayaka Ohwaki|Gregg Turkington|Tim Heidecker,One Direction: This Is Us,2013,PG,30 Aug 2013,92 min,"Documentary, Music",Morgan Spurlock,N/A,"Niall Horan, Zayn Malik, Liam Payne, Harry Styles","A look at Niall, Zayn, Liam, Louis, and Harry's meteoric rise to fame, from their humble hometown beginnings and competing on the X-Factor, to conquering the world and performing at London's famed O2 Arena.","English, Portuguese",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTk5NTIxNzg3Nl5BMl5BanBnXkFtZTcwMzc5MDE0OQ@@._V1_SX300.jpg,49,4.2,"23,569",tt2515086,movie,N/A,"$28,873,374","Syco Entertainment, Modest! Management",N/A,True,Gregg,0,False
3,9,sPIniCEtY9U,8/28/2013,Ayaka Ohwaki|Gregg Turkington|Tim Heidecker,One Direction: This Is Us,2013,PG,30 Aug 2013,92 min,"Documentary, Music",Morgan Spurlock,N/A,"Niall Horan, Zayn Malik, Liam Payne, Harry Styles","A look at Niall, Zayn, Liam, Louis, and Harry's meteoric rise to fame, from their humble hometown beginnings and competing on the X-Factor, to conquering the world and performing at London's famed O2 Arena.","English, Portuguese",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTk5NTIxNzg3Nl5BMl5BanBnXkFtZTcwMzc5MDE0OQ@@._V1_SX300.jpg,49,4.2,"23,569",tt2515086,movie,N/A,"$28,873,374","Syco Entertainment, Modest! Management",N/A,True,Tim,5,False
3,9,sPIniCEtY9U,8/28/2013,Ayaka Ohwaki|Gregg Turkington|Tim Heidecker,One Direction: This Is Us,2013,PG,30 Aug 2013,92 min,"Documentary, Music",Morgan Spurlock,N/A,"Niall Horan, Zayn Malik, Liam Payne, Harry Styles","A look at Niall, Zayn, Liam, Louis, and Harry's meteoric rise to fame, from their humble hometown beginnings and competing on the X-Factor, to conquering the world and performing at London's famed O2 Arena.","English, Portuguese",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTk5NTIxNzg3Nl5BMl5BanBnXkFtZTcwMzc5MDE0OQ@@._V1_SX300.jpg,49,4.2,"23,569",tt2515086,movie,N/A,"$28,873,374","Syco Entertainment, Modest! Management",N/A,True,Ayaka,6,False
3,10,eYjQjvirrYc,9/4/2013,Gregg Turkington|Tim Heidecker,Riddick,2013,R,06 Sep 2013,119 min,"Action, Adventure, Sci-Fi, Thriller",David Twohy,"David Twohy, Jim Wheat (based on characters created by), Ken Wheat (based on characters created by)","Vin Diesel, Jordi Mollà, Matt Nable, Katee Sackhoff","Left for dead on a sun-scorched planet, Riddick finds himself up against an alien race of predators. Activating an emergency beacon alerts two ships: one carrying a new breed of mercenary, the other captained by a man from Riddick's past.",English,"Canada, USA",2 nominations.,https://m.media-amazon.com/images/M/MV5BMTk5NzYwMzQ4MV5BMl5BanBnXkFtZTcwMjE5MTI1OQ@@._V1_SX300.jpg,49,6.4,"154,091",tt1411250,movie,N/A,"$42,025,135",One Race Productions,N/A,True,Gregg,5,False
3,10,eYjQjvirrYc,9/4/2013,Gregg Turkington|Tim Heidecker,Riddick,2013,R,06 Sep 2013,119 min,"Action, Adventure, Sci-Fi, Thriller",David Twohy,"David Twohy, Jim Wheat (based on characters created by), Ken Wheat (based on characters created by)","Vin Diesel, Jordi Mollà, Matt Nable, Katee Sackhoff","Left for dead on a sun-scorched planet, Riddick finds himself up against an alien race of predators. Activating an emergency beacon alerts two ships: one carrying a new breed of mercenary, the other captained by a man from Riddick's past.",English,"Canada, USA",2 nominations.,https://m.media-amazon.com/images/M/MV5BMTk5NzYwMzQ4MV5BMl5BanBnXkFtZTcwMjE5MTI1OQ@@._V1_SX300.jpg,49,6.4,"154,091",tt1411250,movie,N/A,"$42,025,135",One Race Productions,N/A,True,Tim,4,False
4,1,FcY1PUpHXso,1/8/2014,Gregg Turkington|Tim Heidecker,Her,2013,R,10 Jan 2014,126 min,"Drama, Romance, Sci-Fi",Spike Jonze,Spike Jonze,"Joaquin Phoenix, Lynn Adrianna Freedman, Lisa Renee Pitts, Gabe Gomez","In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",English,USA,Won 1 Oscar. Another 81 wins & 185 nominations.,https://m.media-amazon.com/images/M/MV5BMjA1Nzk0OTM2OF5BMl5BanBnXkFtZTgwNjU2NjEwMDE@._V1_SX300.jpg,90,8.0,"538,535",tt1798709,movie,N/A,"$25,568,251",Annapurna Pictures,N/A,True,Gregg,5,False
4,1,FcY1PUpHXso,1/8/2014,Gregg Turkington|Tim Heidecker,Her,2013,R,10 Jan 2014,126 min,"Drama, Romance, Sci-Fi",Spike Jonze,Spike Jonze,"Joaquin Phoenix, Lynn Adrianna Freedman, Lisa Renee Pitts, Gabe Gomez","In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",English,USA,Won 1 Oscar. Another 81 wins & 185 nominations.,https://m.media-amazon.com/images/M/MV5BMjA1Nzk0OTM2OF5BMl5BanBnXkFtZTgwNjU2NjEwMDE@._V1_SX300.jpg,90,8.0,"538,535",tt1798709,movie,N/A,"$25,568,251",Annapurna Pictures,N/A,True,Tim,5,False
4,1,FcY1PUpHXso,1/8/2014,Gregg Turkington|Tim Heidecker,Lone Survivor,2013,R,10 Jan 2014,121 min,"Action, Biography, Drama, War",Peter Berg,"Peter Berg, Marcus Luttrell (book), Patrick Robinson (book)","Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster","Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.","English, Pushto, Arabic","USA, UK",Nominated for 2 Oscars. Another 6 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMjA0NTgwOTk5Ml5BMl5BanBnXkFtZTcwMjE3NDc5OQ@@._V1_SX300.jpg,60,7.5,"265,708",tt1091191,movie,N/A,"$125,095,601","Envision Entertainment, Single Berry, Closest to the Hole, Spikings Entertainment, Leverage, Film 44, Emmett/Furla Films, Herrick Entertainment",N/A,True,Tim,5,False
4,1,FcY1PUpHXso,1/8/2014,Gregg Turkington|Tim Heidecker,Lone Survivor,2013,R,10 Jan 2014,121 min,"Action, Biography, Drama, War",Peter Berg,"Peter Berg, Marcus Luttrell (book), Patrick Robinson (book)","Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster","Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.","English, Pushto, Arabic","USA, UK",Nominated for 2 Oscars. Another 6 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMjA0NTgwOTk5Ml5BMl5BanBnXkFtZTcwMjE3NDc5OQ@@._V1_SX300.jpg,60,7.5,"265,708",tt1091191,movie,N/A,"$125,095,601","Envision Entertainment, Single Berry, Closest to the Hole, Spikings Entertainment, Leverage, Film 44, Emmett/Furla Films, Herrick Entertainment",N/A,True,Gregg,5,False
4,2,K_0ljrFYE5E,1/15/2014,Gregg Turkington|Tim Heidecker,Ride Along,2014,PG-13,17 Jan 2014,99 min,"Action, Comedy, Crime",Tim Story,"Greg Coolidge (screenplay), Jason Mantzoukas (screenplay), Phil Hay (screenplay), Matt Manfredi (screenplay), Greg Coolidge (story)","Ice Cube, Kevin Hart, John Leguizamo, Bruce McGill","Security guard Ben must prove himself to his girlfriend's brother, top police officer James. He rides along James on a 24-hour patrol of Atlanta.","English, Ukrainian",USA,1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BNjU4NzYzOTY1MF5BMl5BanBnXkFtZTgwMTAyNTc1MDE@._V1_SX300.jpg,41,6.2,"103,060",tt1408253,movie,N/A,"$134,938,200","Cubevision, Rainforest Films",N/A,True,Tim,5,False
4,2,K_0ljrFYE5E,1/15/2014,Gregg Turkington|Tim Heidecker,Ride Along,2014,PG-13,17 Jan 2014,99 min,"Action, Comedy, Crime",Tim Story,"Greg Coolidge (screenplay), Jason Mantzoukas (screenplay), Phil Hay (screenplay), Matt Manfredi (screenplay), Greg Coolidge (story)","Ice Cube, Kevin Hart, John Leguizamo, Bruce McGill","Security guard Ben must prove himself to his girlfriend's brother, top police officer James. He rides along James on a 24-hour patrol of Atlanta.","English, Ukrainian",USA,1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BNjU4NzYzOTY1MF5BMl5BanBnXkFtZTgwMTAyNTc1MDE@._V1_SX300.jpg,41,6.2,"103,060",tt1408253,movie,N/A,"$134,938,200","Cubevision, Rainforest Films",N/A,True,Gregg,5,False
4,2,K_0ljrFYE5E,1/15/2014,Gregg Turkington|Tim Heidecker,The Nut Job,2014,PG,17 Jan 2014,85 min,"Animation, Adventure, Comedy, Crime, Family",Peter Lepeniotis,"Peter Lepeniotis, Lorne Cameron, Peter Lepeniotis (story by), Daniel Woo (story by), Robert Reece (additional screenplay material)","Will Arnett, Brendan Fraser, Liam Neeson, Katherine Heigl","An incorrigibly self-serving exiled squirrel finds himself helping his former park brethren survive by raiding a nut store, a location that also happens to be a front for a human gang's bank robbery.","English, Dutch","Canada, South Korea, USA",1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ1NjAxMDUzN15BMl5BanBnXkFtZTgwOTE5NDM3MDE@._V1_SX300.jpg,37,5.7,"26,545",tt1821658,movie,N/A,"$64,251,541","Redrover Co. Ltd., Gulfstream Pictures, ToonBox Entertainment",N/A,True,Gregg,NA,False
4,2,K_0ljrFYE5E,1/15/2014,Gregg Turkington|Tim Heidecker,The Nut Job,2014,PG,17 Jan 2014,85 min,"Animation, Adventure, Comedy, Crime, Family",Peter Lepeniotis,"Peter Lepeniotis, Lorne Cameron, Peter Lepeniotis (story by), Daniel Woo (story by), Robert Reece (additional screenplay material)","Will Arnett, Brendan Fraser, Liam Neeson, Katherine Heigl","An incorrigibly self-serving exiled squirrel finds himself helping his former park brethren survive by raiding a nut store, a location that also happens to be a front for a human gang's bank robbery.","English, Dutch","Canada, South Korea, USA",1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ1NjAxMDUzN15BMl5BanBnXkFtZTgwOTE5NDM3MDE@._V1_SX300.jpg,37,5.7,"26,545",tt1821658,movie,N/A,"$64,251,541","Redrover Co. Ltd., Gulfstream Pictures, ToonBox Entertainment",N/A,True,Tim,NA,False
4,3,vUsRviInqn4,1/22/2014,Gregg Turkington|Luther Sanchez|Tim Heidecker,Gimme Shelter,2013,PG-13,29 Oct 2014,101 min,Drama,Ron Krauss,Ron Krauss,"Rosario Dawson, Brendan Fraser, Emily Meade, Vanessa Hudgens","A pregnant teenager flees her abusive mother in search of her father, only to be rejected by her stepmother and forced to survive on the streets until a compassionate stranger offers a hopeful alternative.",English,USA,3 wins.,https://m.media-amazon.com/images/M/MV5BMTg0MzMyMjYxMV5BMl5BanBnXkFtZTgwNDYzMTc2MDE@._V1_SX300.jpg,37,6.5,"8,264",tt1657510,movie,N/A,"$1,359,910",Day 28 Films,N/A,True,Gregg,5,False
4,3,vUsRviInqn4,1/22/2014,Gregg Turkington|Luther Sanchez|Tim Heidecker,Gimme Shelter,2013,PG-13,29 Oct 2014,101 min,Drama,Ron Krauss,Ron Krauss,"Rosario Dawson, Brendan Fraser, Emily Meade, Vanessa Hudgens","A pregnant teenager flees her abusive mother in search of her father, only to be rejected by her stepmother and forced to survive on the streets until a compassionate stranger offers a hopeful alternative.",English,USA,3 wins.,https://m.media-amazon.com/images/M/MV5BMTg0MzMyMjYxMV5BMl5BanBnXkFtZTgwNDYzMTc2MDE@._V1_SX300.jpg,37,6.5,"8,264",tt1657510,movie,N/A,"$1,359,910",Day 28 Films,N/A,True,Tim,4,False
4,3,vUsRviInqn4,1/22/2014,Gregg Turkington|Luther Sanchez|Tim Heidecker,"I, Frankenstein",2014,PG-13,24 Jan 2014,92 min,"Action, Fantasy, Sci-Fi",Stuart Beattie,"Stuart Beattie (screenplay), Kevin Grevioux (screen story), Stuart Beattie (screen story), Kevin Grevioux (Darkstorm Studios graphic novel), Mary Shelley (characters)","Aaron Eckhart, Yvonne Strahovski, Miranda Otto, Bill Nighy","Frankenstein's creature finds himself caught in an all-out, centuries old war between two immortal clans.",English,"USA, Australia",1 nomination.,https://m.media-amazon.com/images/M/MV5BMjM3Mzk2MDU3N15BMl5BanBnXkFtZTgwMzg1NTI4MDE@._V1_SX300.jpg,30,5.1,"78,261",tt1418377,movie,N/A,"$19,075,290","Sidney Kimmel Entertainment, Hopscotch Features, Lions Gate Entertainment, Lakeshore Entertainment",N/A,True,Tim,5,False
4,3,vUsRviInqn4,1/22/2014,Gregg Turkington|Luther Sanchez|Tim Heidecker,"I, Frankenstein",2014,PG-13,24 Jan 2014,92 min,"Action, Fantasy, Sci-Fi",Stuart Beattie,"Stuart Beattie (screenplay), Kevin Grevioux (screen story), Stuart Beattie (screen story), Kevin Grevioux (Darkstorm Studios graphic novel), Mary Shelley (characters)","Aaron Eckhart, Yvonne Strahovski, Miranda Otto, Bill Nighy","Frankenstein's creature finds himself caught in an all-out, centuries old war between two immortal clans.",English,"USA, Australia",1 nomination.,https://m.media-amazon.com/images/M/MV5BMjM3Mzk2MDU3N15BMl5BanBnXkFtZTgwMzg1NTI4MDE@._V1_SX300.jpg,30,5.1,"78,261",tt1418377,movie,N/A,"$19,075,290","Sidney Kimmel Entertainment, Hopscotch Features, Lions Gate Entertainment, Lakeshore Entertainment",N/A,True,Gregg,5,False
4,4,fSazKxKzn2E,1/29/2014,Gregg Turkington|Luther Sanchez|Tim Heidecker,That Awkward Moment,2014,R,31 Jan 2014,94 min,"Comedy, Romance",Tom Gormican,Tom Gormican,"Zac Efron, Miles Teller, Michael B. Jordan, Imogen Poots","Three best friends find themselves where we've all been - at that confusing moment in every dating relationship when you have to decide ""So...where is this going?""",English,USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjExODEyMjMwNV5BMl5BanBnXkFtZTgwMTAyODM1MDE@._V1_SX300.jpg,36,6.2,"97,717",tt1800246,movie,N/A,"$26,068,955",Treehouse Pictures,N/A,True,Gregg,5,False
4,4,fSazKxKzn2E,1/29/2014,Gregg Turkington|Luther Sanchez|Tim Heidecker,That Awkward Moment,2014,R,31 Jan 2014,94 min,"Comedy, Romance",Tom Gormican,Tom Gormican,"Zac Efron, Miles Teller, Michael B. Jordan, Imogen Poots","Three best friends find themselves where we've all been - at that confusing moment in every dating relationship when you have to decide ""So...where is this going?""",English,USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjExODEyMjMwNV5BMl5BanBnXkFtZTgwMTAyODM1MDE@._V1_SX300.jpg,36,6.2,"97,717",tt1800246,movie,N/A,"$26,068,955",Treehouse Pictures,N/A,True,Tim,5,False
4,4,fSazKxKzn2E,1/29/2014,Gregg Turkington|Luther Sanchez|Tim Heidecker,Labor Day,2013,PG-13,31 Jan 2014,111 min,"Drama, Romance, Thriller",Jason Reitman,"Jason Reitman (screenplay), Joyce Maynard (based on the novel by)","Kate Winslet, Josh Brolin, Gattlin Griffith, Tobey Maguire","Depressed single mom Adele and her son Henry offer a wounded, fearsome man a ride. As police search town for the escaped convict, the mother and son gradually learn his true story as their options become increasingly limited.",English,USA,Nominated for 1 Golden Globe. Another 5 nominations.,https://m.media-amazon.com/images/M/MV5BMjMxODE0NTUxNV5BMl5BanBnXkFtZTgwNTkzNzY1MDE@._V1_SX300.jpg,52,6.9,"42,812",tt1967545,movie,N/A,"$13,371,528","Right of Way Films, Mr. Mudd",N/A,True,Tim,5,False
4,4,fSazKxKzn2E,1/29/2014,Gregg Turkington|Luther Sanchez|Tim Heidecker,Labor Day,2013,PG-13,31 Jan 2014,111 min,"Drama, Romance, Thriller",Jason Reitman,"Jason Reitman (screenplay), Joyce Maynard (based on the novel by)","Kate Winslet, Josh Brolin, Gattlin Griffith, Tobey Maguire","Depressed single mom Adele and her son Henry offer a wounded, fearsome man a ride. As police search town for the escaped convict, the mother and son gradually learn his true story as their options become increasingly limited.",English,USA,Nominated for 1 Golden Globe. Another 5 nominations.,https://m.media-amazon.com/images/M/MV5BMjMxODE0NTUxNV5BMl5BanBnXkFtZTgwNTkzNzY1MDE@._V1_SX300.jpg,52,6.9,"42,812",tt1967545,movie,N/A,"$13,371,528","Right of Way Films, Mr. Mudd",N/A,True,Gregg,5,False
4,5,g8OlSE96I1s,2/5/2014,Gregg Turkington|Jimmy McNichol|Tim Heidecker|Joe Estevez,The Lego Movie,2014,PG,07 Feb 2014,100 min,"Animation, Action, Adventure, Comedy, Family, Fantasy","Christopher Miller, Phil Lord","Phil Lord (screenplay by), Christopher Miller (screenplay by), Dan Hageman (story by), Kevin Hageman (story by), Phil Lord (story by), Christopher Miller (story by), Ole Kirk Christiansen (based on LEGO Construction Toys created by), Godtfred Kirk Christiansen (based on LEGO Construction Toys created by), Jens Nygaard Knudsen (based on LEGO Construction Toys created by), Peter Laird (characters created by: Teenage Mutant Ninja Turtles), Kevin Eastman (characters created by: Teenage Mutant Ninja Turtles)","Will Arnett, Elizabeth Banks, Craig Berry, Alison Brie","An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis.","English, Turkish","USA, Denmark, Australia",Nominated for 1 Oscar. Another 72 wins & 65 nominations.,https://m.media-amazon.com/images/M/MV5BMTg4MDk1ODExN15BMl5BanBnXkFtZTgwNzIyNjg3MDE@._V1_SX300.jpg,83,7.7,"323,413",tt1490017,movie,N/A,"$257,760,692","LEGO System A/S, Lin Pictures, Vertigo",N/A,True,Gregg,5,False
4,5,g8OlSE96I1s,2/5/2014,Gregg Turkington|Jimmy McNichol|Tim Heidecker|Joe Estevez,The Lego Movie,2014,PG,07 Feb 2014,100 min,"Animation, Action, Adventure, Comedy, Family, Fantasy","Christopher Miller, Phil Lord","Phil Lord (screenplay by), Christopher Miller (screenplay by), Dan Hageman (story by), Kevin Hageman (story by), Phil Lord (story by), Christopher Miller (story by), Ole Kirk Christiansen (based on LEGO Construction Toys created by), Godtfred Kirk Christiansen (based on LEGO Construction Toys created by), Jens Nygaard Knudsen (based on LEGO Construction Toys created by), Peter Laird (characters created by: Teenage Mutant Ninja Turtles), Kevin Eastman (characters created by: Teenage Mutant Ninja Turtles)","Will Arnett, Elizabeth Banks, Craig Berry, Alison Brie","An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis.","English, Turkish","USA, Denmark, Australia",Nominated for 1 Oscar. Another 72 wins & 65 nominations.,https://m.media-amazon.com/images/M/MV5BMTg4MDk1ODExN15BMl5BanBnXkFtZTgwNzIyNjg3MDE@._V1_SX300.jpg,83,7.7,"323,413",tt1490017,movie,N/A,"$257,760,692","LEGO System A/S, Lin Pictures, Vertigo",N/A,True,Tim,3,False
4,5,g8OlSE96I1s,2/5/2014,Gregg Turkington|Jimmy McNichol|Tim Heidecker|Joe Estevez,RoboCop,2014,PG-13,12 Feb 2014,117 min,"Action, Crime, Sci-Fi, Thriller",José Padilha,"Joshua Zetumer, Edward Neumeier, Michael Miner, Edward Neumeier, Michael Miner","Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish","In 2028 Detroit, when Alex Murphy, a loving husband, father and good cop, is critically injured in the line of duty, the multinational conglomerate OmniCorp sees their chance for a part-man, part-robot police officer.","English, Persian, Ukrainian",USA,4 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjAyOTUzMTcxN15BMl5BanBnXkFtZTgwMjkyOTc1MDE@._V1_SX300.jpg,52,6.1,"215,764",tt1234721,movie,N/A,"$58,607,007",Strike Entertainment,N/A,True,Tim,NA,False
4,5,g8OlSE96I1s,2/5/2014,Gregg Turkington|Jimmy McNichol|Tim Heidecker|Joe Estevez,RoboCop,2014,PG-13,12 Feb 2014,117 min,"Action, Crime, Sci-Fi, Thriller",José Padilha,"Joshua Zetumer, Edward Neumeier, Michael Miner, Edward Neumeier, Michael Miner","Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish","In 2028 Detroit, when Alex Murphy, a loving husband, father and good cop, is critically injured in the line of duty, the multinational conglomerate OmniCorp sees their chance for a part-man, part-robot police officer.","English, Persian, Ukrainian",USA,4 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjAyOTUzMTcxN15BMl5BanBnXkFtZTgwMjkyOTc1MDE@._V1_SX300.jpg,52,6.1,"215,764",tt1234721,movie,N/A,"$58,607,007",Strike Entertainment,N/A,True,Gregg,5,False
4,6,zL2wK-HyeJQ,2/12/2014,Gregg Turkington|Larry Turman,Endless Love,2014,PG-13,14 Feb 2014,104 min,"Drama, Romance",Shana Feste,"Shana Feste (screenplay), Joshua Safran (screenplay), Scott Spencer (book)","Alex Pettyfer, Gabriella Wilde, Bruce Greenwood, Joely Richardson",The story of a privileged girl and a charismatic boy whose instant desire sparks a love affair made only more reckless by parents trying to keep them apart.,English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BOTYzNDU1MzEyN15BMl5BanBnXkFtZTgwOTYwMTU0MDE@._V1_SX300.jpg,30,6.3,"40,323",tt2318092,movie,N/A,"$23,438,250","Bluegrass Films, Fake Empire",N/A,True,Larry,NA,False
